,size,total_sqft,bath,price,location,bhk,price_per_sqft
1713,2 BHK,1175.0,2.0,73.5,Chandan Nagar,2,62.5531914893617
1714,3 BHK,1413.0,2.0,75.0,Chandan Nagar,3,53.07855626326964
1715,2 BHK,1359.0,2.0,87.0,Chandan Nagar,2,64.0176600441501
1716,3 BHK,1450.0,3.0,100.0,Chandan Nagar,3,68.96551724137932
1718,2 BHK,1000.0,2.0,53.0,Chandan Nagar,2,53.0
1719,3 BHK,1709.0,3.0,150.0,Chandan Nagar,3,87.77062609713282
1720,3 BHK,1683.0,3.0,109.0,Chandan Nagar,3,64.76530005941771
1721,3 BHK,1145.0,2.0,60.0,Chandan Nagar,3,52.40174672489083
1722,2 BHK,1113.0,2.0,62.0,Chandan Nagar,2,55.705300988319856
1724,1 BHK,700.0,1.0,38.0,Chandan Nagar,1,54.285714285714285
1725,3 BHK,1586.0,3.0,100.0,Chandan Nagar,3,63.05170239596469
1730,4 BHK,2790.0,4.0,198.0,Chandan Nagar,4,70.96774193548387
1731,1 BHK,650.0,1.0,26.0,Chandan Nagar,1,40.0
1732,2 BHK,1296.0,2.0,89.0,Chandan Nagar,2,68.67283950617283
1733,1 BHK,825.0,1.0,36.29,Chandan Nagar,1,43.987878787878785
1734,2 BHK,1370.0,2.0,75.0,Chandan Nagar,2,54.74452554744526
1735,3 BHK,2556.0,3.0,133.0,Chandan Nagar,3,52.03442879499217
1739,2 BHK,1260.0,2.0,100.0,Chandan Nagar,2,79.36507936507937
1740,3 BHK,1500.0,2.0,125.0,Chandan Nagar,3,83.33333333333333
1741,3 BHK,1777.0,3.0,100.0,Chandan Nagar,3,56.274620146314014
1743,1 BHK,460.0,1.0,21.0,Chandan Nagar,1,45.65217391304348
1744,3 BHK,1760.0,3.0,150.0,Chandan Nagar,3,85.22727272727273
1745,3 Bedroom,3259.0,3.0,270.0,Chandan Nagar,3,82.84749923289353
1747,3 BHK,1571.0,3.0,105.0,Chandan Nagar,3,66.8364099299809
1749,2 BHK,1255.0,2.0,74.0,Chandan Nagar,2,58.96414342629482
1751,2 BHK,1180.0,2.0,63.0,Chandan Nagar,2,53.389830508474574
1752,2 BHK,1270.0,2.0,78.0,Chandan Nagar,2,61.41732283464567
1754,3 BHK,2275.0,4.0,180.0,Chandan Nagar,3,79.12087912087912
1756,3 BHK,1690.0,3.0,125.0,Chandan Nagar,3,73.96449704142012
1759,3 BHK,1550.0,2.0,79.0,Chandan Nagar,3,50.96774193548387
1760,1 BHK,600.0,1.0,30.0,Chandan Nagar,1,50.0
1761,1 Bedroom,600.0,1.0,43.0,Chandan Nagar,1,71.66666666666667
1762,3 BHK,1685.0,3.0,85.0,Chandan Nagar,3,50.445103857566764
1764,3 BHK,1760.0,3.0,111.0,Chandan Nagar,3,63.06818181818182
1766,2 BHK,1152.0,2.0,90.0,Chandan Nagar,2,78.125
1768,2 BHK,975.0,2.0,65.0,Chandan Nagar,2,66.66666666666667
1770,3 BHK,1755.0,3.0,130.0,Chandan Nagar,3,74.07407407407408
1773,2 BHK,1250.0,2.0,82.0,Chandan Nagar,2,65.6
1780,3 BHK,1950.0,3.0,115.0,Chandan Nagar,3,58.97435897435897
1782,5 BHK,3692.0,5.0,340.0,Chandan Nagar,5,92.09100758396534
1784,3 BHK,1110.0,3.0,59.0,Chandan Nagar,3,53.153153153153156
1787,4 Bedroom,1200.0,4.0,100.0,Chandan Nagar,4,83.33333333333333
1788,2 BHK,1040.0,2.0,75.0,Chandan Nagar,2,72.11538461538461
1790,3 BHK,2357.0,3.0,135.0,Chandan Nagar,3,57.276198557488335
1792,3 BHK,2250.0,3.0,180.0,Chandan Nagar,3,80.0
1797,3 BHK,1850.0,3.0,120.0,Chandan Nagar,3,64.86486486486487
1802,3 BHK,1677.0,3.0,92.13,Chandan Nagar,3,54.937388193202146
1803,1 RK,550.0,1.0,27.0,Chandan Nagar,1,49.09090909090909
1806,3 BHK,1260.0,2.0,85.05,Chandan Nagar,3,67.5
1807,3 BHK,1600.0,3.0,100.0,Chandan Nagar,3,62.5
1809,3 BHK,1275.0,3.0,63.43,Chandan Nagar,3,49.74901960784314
1811,3 Bedroom,1448.0,4.0,118.0,Chandan Nagar,3,81.49171270718232
1812,3 BHK,1600.0,3.0,79.0,Chandan Nagar,3,49.375
1814,3 BHK,2600.0,3.0,160.0,Chandan Nagar,3,61.53846153846154
1819,3 BHK,1520.0,2.0,80.0,Chandan Nagar,3,52.63157894736842
1820,3 BHK,1852.0,3.0,125.0,Chandan Nagar,3,67.49460043196544
1822,2 BHK,985.0,2.0,50.17,Chandan Nagar,2,50.934010152284266
1823,2 BHK,883.0,2.0,49.0,Chandan Nagar,2,55.49263873159683
1826,2 BHK,1095.0,2.0,57.0,Chandan Nagar,2,52.054794520547944
1828,2 BHK,1116.0,2.0,51.91,Dapodi,2,46.51433691756272
1829,2 BHK,1207.0,2.0,43.5,Dapodi,2,36.03976801988401
1830,3 BHK,1847.0,3.0,105.0,Dapodi,3,56.8489442338928
1831,3 BHK,1910.0,3.0,161.0,Dapodi,3,84.29319371727749
1832,2 BHK,1035.0,2.0,45.0,Dapodi,2,43.47826086956522
1833,2 Bedroom,1600.0,2.0,115.0,Dapodi,2,71.875
1834,3 BHK,1515.0,3.0,83.3,Dapodi,3,54.98349834983498
1835,3 BHK,1475.0,3.0,75.0,Dapodi,3,50.847457627118644
1837,2 Bedroom,1200.0,2.0,45.84,Dapodi,2,38.2
1838,2 BHK,1170.0,2.0,62.5,Dapodi,2,53.41880341880342
1839,3 Bedroom,2264.0,2.0,155.0,Dapodi,3,68.46289752650176
1840,3 BHK,1739.0,3.0,116.0,Dapodi,3,66.70500287521564
1841,2 Bedroom,1200.0,2.0,65.0,Dapodi,2,54.166666666666664
1842,2 BHK,920.0,2.0,33.0,Dapodi,2,35.869565217391305
1843,4 Bedroom,2028.0,4.0,162.0,Dapodi,4,79.88165680473372
1844,3 BHK,1494.0,2.0,94.55,Dapodi,3,63.28647925033467
1845,2 BHK,1080.0,2.0,37.8,Dapodi,2,35.0
1846,2 BHK,1316.0,2.0,55.5,Dapodi,2,42.17325227963526
1847,3 BHK,1850.0,3.0,168.0,Dapodi,3,90.8108108108108
1848,4 Bedroom,3750.0,6.0,290.0,Dapodi,4,77.33333333333333
1849,3 BHK,1680.0,3.0,112.0,Dapodi,3,66.66666666666667
1850,3 BHK,1250.0,3.0,65.0,Dapodi,3,52.0
1851,2 BHK,1100.0,2.0,38.45,Dapodi,2,34.95454545454545
1852,3 BHK,1562.0,3.0,103.0,Dapodi,3,65.94110115236876
1853,3 Bedroom,3010.0,3.0,200.0,Dapodi,3,66.44518272425249
1855,3 BHK,1900.0,3.0,108.0,Dapodi,3,56.8421052631579
1856,3 BHK,1672.0,3.0,150.0,Dapodi,3,89.71291866028709
1857,2 BHK,875.0,2.0,33.0,Dapodi,2,37.714285714285715
1858,2 BHK,1115.0,2.0,65.12,Dapodi,2,58.40358744394619
1859,3 BHK,1445.0,3.0,86.56,Dapodi,3,59.90311418685121
1860,3 BHK,1500.0,2.0,100.0,Dapodi,3,66.66666666666667
1861,3 BHK,1476.0,3.0,95.0,Dapodi,3,64.36314363143632
1862,3 BHK,2270.0,3.0,180.0,Dapodi,3,79.29515418502203
1863,3 Bedroom,1500.0,3.0,121.0,Dapodi,3,80.66666666666667
1865,2 BHK,1350.0,2.0,41.0,Dapodi,2,30.37037037037037
1866,4 Bedroom,2600.0,4.0,260.0,Dapodi,4,100.0
1867,4 BHK,2462.0,6.0,150.0,Dapodi,4,60.92607636068237
1868,3 Bedroom,4500.0,4.0,360.0,Dapodi,3,80.0
1869,2 BHK,1000.0,2.0,60.0,Dapodi,2,60.0
1870,2 BHK,1120.0,2.0,37.97,Dapodi,2,33.901785714285715
1871,3 BHK,1520.0,2.0,125.0,Dapodi,3,82.23684210526316
1872,2 BHK,1100.0,2.0,55.0,Dapodi,2,50.0
1873,1 BHK,670.0,1.0,35.0,Dapodi,1,52.23880597014925
1874,2 BHK,1140.0,2.0,49.27,Dapodi,2,43.219298245614034
1875,2 BHK,1148.0,2.0,59.0,Dapodi,2,51.393728222996515
1877,2 BHK,1322.0,2.0,75.0,Dapodi,2,56.732223903177
1878,2 BHK,1126.0,2.0,39.0,Dapodi,2,34.63587921847247
1879,3 BHK,1350.0,3.0,78.3,Dapodi,3,58.0
1880,3 BHK,1762.0,3.0,133.0,Dapodi,3,75.48240635641316
1881,2 BHK,1230.0,2.0,55.0,Dapodi,2,44.71544715447155
1882,2 BHK,1306.0,2.0,44.17,Dapodi,2,33.8208269525268
1883,2 BHK,1047.0,2.0,82.62,Dapodi,2,78.91117478510029
1884,3 BHK,1760.0,3.0,140.0,Dapodi,3,79.54545454545455
1886,2 BHK,1140.0,2.0,33.84,Dapodi,2,29.68421052631579
1887,2 BHK,1128.0,2.0,40.0,Dapodi,2,35.46099290780142
1888,2 BHK,1000.0,2.0,60.0,Dapodi,2,60.0
1889,3 Bedroom,2500.0,3.0,190.0,Dapodi,3,76.0
1891,2 BHK,1145.0,2.0,46.0,Dapodi,2,40.17467248908297
1893,3 BHK,1858.0,3.0,123.0,Dapodi,3,66.20021528525297
1894,2 BHK,1250.0,2.0,68.0,Dapodi,2,54.4
1895,2 BHK,1020.0,2.0,49.0,Dapodi,2,48.03921568627451
1896,5 Bedroom,2500.0,3.0,180.0,Dapodi,5,72.0
1897,3 BHK,1650.0,3.0,110.0,Dapodi,3,66.66666666666667
1899,4 BHK,2062.0,3.0,140.0,Dapodi,4,67.89524733268671
1900,1 BHK,600.0,2.0,35.0,Dapodi,1,58.333333333333336
1901,3 BHK,1820.0,4.0,95.0,Dapodi,3,52.1978021978022
1902,2 BHK,1020.0,2.0,48.45,Dapodi,2,47.5
1903,3 BHK,1476.0,3.0,105.0,Dapodi,3,71.13821138211382
1904,2 BHK,1080.0,2.0,60.0,Dapodi,2,55.55555555555556
1906,2 BHK,1247.0,2.0,47.39,Dapodi,2,38.003207698476345
1907,2 BHK,1050.0,2.0,52.08,Dapodi,2,49.6
1908,4 BHK,2996.0,4.0,200.0,Dapodi,4,66.75567423230974
1909,2 BHK,1275.0,2.0,69.0,Dapodi,2,54.11764705882353
1911,2 BHK,1000.0,2.0,50.0,Dapodi,2,50.0
1912,2 BHK,1300.0,2.0,67.0,Dapodi,2,51.53846153846154
1914,2 BHK,1006.0,2.0,44.0,Dapodi,2,43.737574552683895
1915,3 BHK,1890.0,3.0,109.0,Dapodi,3,57.67195767195767
1916,2 BHK,1346.0,2.0,67.38,Dapodi,2,50.059435364041605
1917,2 BHK,1200.0,2.0,83.0,Dapodi,2,69.16666666666667
1918,2 BHK,933.0,2.0,66.0,Dapodi,2,70.73954983922829
1919,3 BHK,1383.0,2.0,76.18,Dapodi,3,55.083152566883584
1921,2 BHK,1060.0,2.0,55.0,Dapodi,2,51.886792452830186
1923,2 BHK,1250.0,2.0,85.0,Dapodi,2,68.0
1925,2 BHK,1000.0,2.0,52.0,Dapodi,2,52.0
1926,4 BHK,6652.0,6.0,510.0,Dapodi,4,76.66867107636801
1928,3 BHK,1590.0,2.0,135.0,Dapodi,3,84.90566037735849
1930,2 BHK,1310.0,2.0,67.0,Dapodi,2,51.14503816793893
1933,2 BHK,1130.0,2.0,32.64,Dapodi,2,28.884955752212388
1934,2 BHK,1454.0,2.0,90.0,Dapodi,2,61.898211829436036
1935,2 BHK,1300.0,3.0,65.0,Dapodi,2,50.0
1937,3 BHK,1082.0,2.0,55.0,Dapodi,3,50.83179297597042
1938,2 Bedroom,1200.0,2.0,36.0,Dapodi,2,30.0
1939,2 BHK,1150.0,2.0,55.0,Dapodi,2,47.82608695652174
1940,7 Bedroom,2800.0,6.0,110.0,Dapodi,7,39.285714285714285
1942,2 BHK,1258.5,2.0,59.135,Dapodi,2,46.988478347238775
1944,2 BHK,1100.0,2.0,45.0,Deccan Gymkhana,2,40.90909090909091
1945,4 BHK,3252.0,4.0,230.0,Deccan Gymkhana,4,70.72570725707257
1946,2 BHK,950.0,2.0,32.0,Deccan Gymkhana,2,33.68421052631579
1947,1 BHK,416.0,1.0,18.5,Deccan Gymkhana,1,44.47115384615385
1950,2 BHK,1278.0,2.0,95.0,Deccan Gymkhana,2,74.33489827856025
1954,2 BHK,1200.0,2.0,43.2,Deccan Gymkhana,2,36.0
1956,2 BHK,980.0,2.0,45.47,Deccan Gymkhana,2,46.39795918367347
1957,3 BHK,1482.0,2.0,87.0,Deccan Gymkhana,3,58.70445344129555
1958,2 BHK,1150.0,2.0,42.0,Deccan Gymkhana,2,36.52173913043478
1959,2 BHK,1139.0,2.0,62.0,Deccan Gymkhana,2,54.43371378402107
1960,2 BHK,1430.0,2.0,97.52,Deccan Gymkhana,2,68.1958041958042
1962,2 BHK,950.0,2.0,45.0,Deccan Gymkhana,2,47.36842105263158
1963,2 BHK,1350.0,2.0,67.5,Deccan Gymkhana,2,50.0
1964,2 BHK,1187.0,2.0,52.0,Deccan Gymkhana,2,43.807919123841614
1965,3 BHK,2257.0,4.0,157.0,Deccan Gymkhana,3,69.56136464333186
1966,4 Bedroom,5000.0,5.0,395.0,Deccan Gymkhana,4,79.0
1967,2 BHK,977.0,2.0,36.0,Deccan Gymkhana,2,36.8474923234391
1968,2 BHK,1199.0,2.0,50.0,Deccan Gymkhana,2,41.70141784820684
1971,2 BHK,1285.0,2.0,55.9,Deccan Gymkhana,2,43.50194552529183
1972,2 BHK,1231.0,2.0,48.0,Deccan Gymkhana,2,38.992688870836716
1973,3 BHK,2072.0,4.0,139.0,Deccan Gymkhana,3,67.08494208494209
1974,1 BHK,794.0,1.0,65.0,Deccan Gymkhana,1,81.86397984886649
1975,3 BHK,1590.0,2.0,135.0,Deccan Gymkhana,3,84.90566037735849
1976,2 BHK,1159.0,2.0,60.0,Deccan Gymkhana,2,51.76876617773943
1977,2 BHK,1296.0,2.0,72.0,Deccan Gymkhana,2,55.55555555555556
1978,2 BHK,1185.0,2.0,85.0,Deccan Gymkhana,2,71.72995780590718
1979,2 Bedroom,650.0,2.0,59.0,Deccan Gymkhana,2,90.76923076923077
1981,2 BHK,1418.0,2.0,78.0,Deccan Gymkhana,2,55.00705218617772
1982,2 BHK,950.0,2.0,60.0,Deccan Gymkhana,2,63.1578947368421
1983,2 Bedroom,1000.0,2.0,60.0,Deccan Gymkhana,2,60.0
1984,2 BHK,950.0,2.0,47.0,Deccan Gymkhana,2,49.473684210526315
1987,2 BHK,1483.0,2.0,98.0,Deccan Gymkhana,2,66.08226567768038
1988,2 BHK,830.0,2.0,60.0,Deccan Gymkhana,2,72.28915662650603
1989,2 BHK,1070.0,2.0,46.0,Deccan Gymkhana,2,42.99065420560748
1990,3 BHK,1200.0,2.0,75.0,Deccan Gymkhana,3,62.5
1991,2 BHK,1050.0,2.0,65.0,Deccan Gymkhana,2,61.904761904761905
1993,2 BHK,1250.0,2.0,55.55,Deccan Gymkhana,2,44.44
1994,3 Bedroom,1365.0,3.0,99.0,Deccan Gymkhana,3,72.52747252747253
1995,2 BHK,1200.0,2.0,65.0,Deccan Gymkhana,2,54.166666666666664
1996,3 Bedroom,1400.0,3.0,92.0,Deccan Gymkhana,3,65.71428571428571
1997,2 BHK,920.0,2.0,37.2,Deccan Gymkhana,2,40.43478260869565
1998,4 Bedroom,1200.0,4.0,95.0,Deccan Gymkhana,4,79.16666666666667
1999,2 Bedroom,1200.0,2.0,75.0,Deccan Gymkhana,2,62.5
2000,2 BHK,1240.0,2.0,43.94,Deccan Gymkhana,2,35.435483870967744
2001,2 BHK,1492.0,2.0,65.0,Deccan Gymkhana,2,43.5656836461126
2002,2 BHK,1105.0,2.0,90.0,Deccan Gymkhana,2,81.44796380090497
2003,2 Bedroom,2000.0,2.0,160.0,Deccan Gymkhana,2,80.0
2004,3 BHK,1260.0,2.0,76.0,Deccan Gymkhana,3,60.317460317460316
2005,3 Bedroom,5720.0,3.0,350.0,Deccan Gymkhana,3,61.18881118881119
2006,2 BHK,1216.0,2.0,75.0,Deccan Gymkhana,2,61.67763157894737
2007,3 Bedroom,2400.0,3.0,180.0,Deccan Gymkhana,3,75.0
2008,2 BHK,800.0,1.0,32.0,Deccan Gymkhana,2,40.0
2010,2 BHK,1304.0,2.0,111.0,Deccan Gymkhana,2,85.12269938650307
2011,2 BHK,1205.0,2.0,70.0,Deccan Gymkhana,2,58.09128630705394
2013,3 BHK,1225.0,2.0,82.0,Deccan Gymkhana,3,66.93877551020408
2014,4 Bedroom,3565.0,4.0,255.0,Deccan Gymkhana,4,71.52875175315567
2016,3 BHK,1260.0,2.0,95.0,Deccan Gymkhana,3,75.39682539682539
2018,2 BHK,1050.0,2.0,52.07,Deccan Gymkhana,2,49.59047619047619
2019,3 BHK,1865.0,3.0,139.0,Deccan Gymkhana,3,74.53083109919571
2021,2 BHK,1056.0,2.0,65.0,Deccan Gymkhana,2,61.553030303030305
2022,2 BHK,1150.0,2.0,55.0,Deccan Gymkhana,2,47.82608695652174
2023,2 BHK,950.0,2.0,35.0,Deccan Gymkhana,2,36.8421052631579
2024,2 BHK,1050.0,2.0,77.47,Deccan Gymkhana,2,73.78095238095239
2025,4 BHK,3400.0,4.0,200.0,Deccan Gymkhana,4,58.8235294117647
2026,1 BHK,650.0,1.0,40.0,Deccan Gymkhana,1,61.53846153846154
2027,2 BHK,1216.0,2.0,73.0,Deccan Gymkhana,2,60.0328947368421
2029,2 BHK,1202.0,2.0,65.0,Deccan Gymkhana,2,54.0765391014975
2030,4 Bedroom,3940.0,5.0,265.0,Deccan Gymkhana,4,67.25888324873097
2032,2 BHK,1098.0,2.0,71.0,Deccan Gymkhana,2,64.66302367941712
2033,2 BHK,1081.0,2.0,39.0,Deccan Gymkhana,2,36.077705827937095
2035,2 BHK,980.0,2.0,57.0,Deccan Gymkhana,2,58.16326530612245
2036,2 BHK,1272.0,2.0,50.0,Deccan Gymkhana,2,39.308176100628934
2037,2 BHK,1200.0,2.0,54.0,Deccan Gymkhana,2,45.0
2038,3 Bedroom,1200.0,2.0,90.0,Deccan Gymkhana,3,75.0
2040,2 BHK,976.0,2.0,50.0,Deccan Gymkhana,2,51.22950819672131
2041,3 BHK,1250.0,2.0,77.13,Deccan Gymkhana,3,61.704
2042,2 BHK,1220.0,2.0,39.0,Deccan Gymkhana,2,31.9672131147541
2043,2 BHK,1150.0,2.0,46.0,Deccan Gymkhana,2,40.0
2044,2 BHK,1216.0,2.0,70.0,Deccan Gymkhana,2,57.56578947368421
2045,2 BHK,1010.0,2.0,52.0,Deccan Gymkhana,2,51.48514851485149
2046,4 BHK,3633.0,5.0,335.0,Deccan Gymkhana,4,92.21029452243324
2047,2 BHK,1116.0,2.0,48.76,Deccan Gymkhana,2,43.691756272401435
2048,2 BHK,1150.0,2.0,47.0,Deccan Gymkhana,2,40.869565217391305
2049,2 BHK,1404.0,2.0,67.5,Deccan Gymkhana,2,48.07692307692308
2051,2 BHK,1100.0,2.0,65.0,Deccan Gymkhana,2,59.09090909090909
2053,2 BHK,1418.0,2.0,62.0,Deccan Gymkhana,2,43.723554301833566
2054,6 Bedroom,1800.0,5.0,140.0,Deccan Gymkhana,6,77.77777777777777
2056,4 Bedroom,3700.0,4.0,225.0,Dehu Road,4,60.810810810810814
2057,1 BHK,525.0,1.0,26.0,Dehu Road,1,49.523809523809526
2058,2 Bedroom,1200.0,2.0,65.0,Dehu Road,2,54.166666666666664
2060,2 BHK,1100.0,2.0,98.0,Dehu Road,2,89.0909090909091
2062,2 BHK,1120.0,2.0,65.0,Dehu Road,2,58.035714285714285
2063,1 BHK,630.0,1.0,40.0,Dehu Road,1,63.492063492063494
2064,2 BHK,650.0,2.0,42.0,Dehu Road,2,64.61538461538461
2065,2 BHK,1161.0,2.0,64.08,Dehu Road,2,55.1937984496124
2066,3 BHK,2400.0,3.0,170.0,Dehu Road,3,70.83333333333333
2067,2 BHK,1120.0,2.0,55.0,Dehu Road,2,49.107142857142854
2068,2 BHK,935.0,2.0,32.72,Dehu Road,2,34.99465240641711
2069,2 BHK,1080.0,2.0,80.0,Dehu Road,2,74.07407407407408
2071,2 BHK,1310.0,2.0,50.0,Dehu Road,2,38.16793893129771
2072,2 BHK,1000.0,2.0,40.0,Dehu Road,2,40.0
2073,2 BHK,800.0,2.0,50.0,Dehu Road,2,62.5
2074,2 BHK,1230.0,3.0,47.0,Dehu Road,2,38.21138211382114
2075,2 BHK,1050.0,2.0,43.0,Dehu Road,2,40.95238095238095
2076,2 BHK,1050.0,2.0,43.0,Dehu Road,2,40.95238095238095
2077,2 BHK,1022.0,2.0,52.0,Dehu Road,2,50.88062622309198
2078,2 BHK,950.0,2.0,38.0,Dehu Road,2,40.0
2079,2 BHK,1164.0,2.0,56.0,Dehu Road,2,48.10996563573883
2080,2 BHK,1055.0,2.0,55.0,Dehu Road,2,52.132701421800945
2081,2 BHK,1385.0,2.0,83.09,Dehu Road,2,59.9927797833935
2082,2 BHK,1020.0,2.0,41.0,Dehu Road,2,40.19607843137255
2084,2 BHK,1174.0,2.0,74.0,Dehu Road,2,63.03236797274276
2085,2 BHK,1200.0,2.0,53.0,Dehu Road,2,44.166666666666664
2086,2 BHK,1090.0,2.0,43.59,Dehu Road,2,39.99082568807339
2087,2 BHK,902.0,2.0,49.0,Dehu Road,2,54.32372505543237
2089,2 BHK,925.0,2.0,38.0,Dehu Road,2,41.08108108108108
2090,3 BHK,1265.0,2.0,82.0,Dehu Road,3,64.82213438735178
2091,2 BHK,1200.0,2.0,75.0,Dehu Road,2,62.5
2092,2 BHK,1080.0,2.0,37.8,Dehu Road,2,35.0
2094,2 BHK,1270.0,2.0,100.0,Dehu Road,2,78.74015748031496
2095,1 BHK,615.0,1.0,44.0,Dehu Road,1,71.54471544715447
2096,2 BHK,1020.0,2.0,57.0,Dehu Road,2,55.88235294117647
2097,3 Bedroom,1500.0,3.0,88.0,Dehu Road,3,58.666666666666664
2098,2 BHK,1067.0,2.0,60.0,Dehu Road,2,56.232427366447986
2099,2 BHK,1071.0,2.0,62.0,Dehu Road,2,57.88982259570495
2101,2 BHK,1009.0,2.0,56.0,Dehu Road,2,55.50049554013875
2102,2 BHK,1253.0,2.0,65.8,Dehu Road,2,52.513966480446925
2103,2 BHK,985.0,2.0,55.0,Dehu Road,2,55.83756345177665
2106,3 BHK,1500.0,3.0,125.0,Dehu Road,3,83.33333333333333
2107,2 BHK,1162.0,2.0,65.0,Dehu Road,2,55.93803786574871
2108,2 BHK,1265.0,2.0,78.0,Dehu Road,2,61.6600790513834
2110,3 BHK,1850.0,3.0,140.0,Dehu Road,3,75.67567567567568
2111,1 BHK,610.0,1.0,39.0,Dehu Road,1,63.9344262295082
2113,4 BHK,2856.0,5.0,157.5,Dehu Road,4,55.14705882352941
2114,2 BHK,1210.0,2.0,80.0,Dehu Road,2,66.11570247933884
2116,2 BHK,1044.0,2.0,60.0,Dehu Road,2,57.47126436781609
2117,2 BHK,1265.0,2.0,83.0,Dehu Road,2,65.61264822134387
2118,3 BHK,1740.0,3.0,150.0,Dehu Road,3,86.20689655172414
2119,3 Bedroom,1500.0,3.0,90.0,Dehu Road,3,60.0
2121,2 BHK,1120.0,2.0,60.0,Dehu Road,2,53.57142857142857
2124,1 BHK,525.0,2.0,29.25,Dehu Road,1,55.714285714285715
2125,4 Bedroom,2400.0,4.0,143.0,Dehu Road,4,59.583333333333336
2126,4 Bedroom,2750.0,5.0,240.0,Dehu Road,4,87.27272727272727
2127,2 BHK,700.0,2.0,35.0,Dehu Road,2,50.0
2128,2 BHK,1240.0,2.0,65.0,Dehu Road,2,52.41935483870968
2129,6 Bedroom,2500.0,6.0,81.0,Dehu Road,6,32.4
2130,2 BHK,825.0,2.0,35.0,Dehu Road,2,42.42424242424242
2131,3 BHK,1286.0,2.0,68.0,Dehu Road,3,52.87713841368585
2132,3 BHK,5400.0,3.0,400.0,Dehu Road,3,74.07407407407408
2133,3 BHK,1550.0,3.0,85.0,Dehu Road,3,54.83870967741935
2135,2 BHK,1495.0,2.0,110.0,Dehu Road,2,73.57859531772576
2136,3 BHK,1721.0,3.0,93.0,Dehu Road,3,54.038349796629866
2137,2 BHK,1000.0,2.0,35.0,Dehu Road,2,35.0
2139,3 BHK,1715.0,3.0,95.0,Dehu Road,3,55.393586005830905
2140,4 Bedroom,2400.0,4.0,150.0,Dehu Road,4,62.5
2141,2 BHK,1200.0,2.0,53.5,Dehu Road,2,44.583333333333336
2142,2 BHK,935.0,2.0,32.0,Dehu Road,2,34.224598930481285
2143,4 BHK,2135.0,3.0,149.0,Dehu Road,4,69.78922716627635
2144,2 BHK,1155.0,2.0,57.0,Dehu Road,2,49.35064935064935
2145,2 BHK,1164.0,2.0,75.0,Dehu Road,2,64.43298969072166
2146,2 BHK,1296.0,2.0,105.0,Dehu Road,2,81.01851851851852
2147,4 BHK,1948.0,4.0,129.0,Dehu Road,4,66.22176591375771
2148,2 BHK,994.0,2.0,42.28,Dehu Road,2,42.53521126760563
2149,3 BHK,2546.0,3.0,170.0,Dehu Road,3,66.77140612725844
2150,3 BHK,1060.0,2.0,58.3,Dehu Road,3,55.0
2151,2 BHK,1243.0,2.0,46.0,Dehu Road,2,37.00724054706355
2152,2 BHK,1473.0,2.0,85.0,Dehu Road,2,57.70536320434488
2154,3 BHK,2200.0,2.0,190.0,Dehu Road,3,86.36363636363636
2155,2 BHK,1260.0,2.0,75.0,Dehu Road,2,59.523809523809526
2157,3 Bedroom,1600.0,3.0,120.0,Dehu Road,3,75.0
2158,4 Bedroom,2000.0,3.0,180.0,Dehu Road,4,90.0
2159,3 BHK,1762.0,3.0,109.0,Dehu Road,3,61.861520998864926
2160,2 BHK,1370.0,2.0,60.0,Dehu Road,2,43.7956204379562
2161,2 BHK,1220.0,2.0,60.0,Dehu Road,2,49.18032786885246
2164,2 BHK,1200.0,2.0,46.0,Dehu Road,2,38.333333333333336
2165,4 BHK,3596.0,5.0,251.0,Dehu Road,4,69.79977753058954
2166,2 BHK,1245.0,2.0,60.0,Dehu Road,2,48.19277108433735
2167,2 BHK,1100.0,2.0,48.0,Dhankawadi,2,43.63636363636363
2168,3 Bedroom,2497.0,3.0,140.0,Dhankawadi,3,56.067280736884264
2170,3 BHK,1665.0,3.0,95.0,Dhankawadi,3,57.05705705705706
2171,2 BHK,1040.0,2.0,48.5,Dhankawadi,2,46.63461538461539
2173,2 BHK,1083.0,2.0,61.75,Dhankawadi,2,57.01754385964912
2174,4 BHK,2181.0,3.0,152.0,Dhankawadi,4,69.69280146721687
2175,3 BHK,1100.0,3.0,58.0,Dhankawadi,3,52.72727272727273
2176,2 BHK,1325.0,2.0,71.55,Dhankawadi,2,54.0
2177,2 BHK,1290.0,2.0,74.0,Dhankawadi,2,57.36434108527132
2178,2 BHK,1480.0,2.0,65.0,Dhankawadi,2,43.91891891891892
2180,1 RK,510.0,1.0,25.25,Dhankawadi,1,49.509803921568626
2181,5 Bedroom,2280.0,5.0,200.0,Dhankawadi,5,87.71929824561404
2182,2 BHK,1128.0,2.0,38.24,Dhankawadi,2,33.90070921985816
2184,2 BHK,1050.0,2.0,62.0,Dhankawadi,2,59.04761904761905
2185,2 BHK,1185.0,2.0,47.39,Dhankawadi,2,39.9915611814346
2187,1 BHK,581.91,2.0,25.0,Dhankawadi,1,42.96197006409926
2188,4 Bedroom,2000.0,4.0,139.0,Dhankawadi,4,69.5
2190,2 BHK,1270.0,2.0,83.0,Dhankawadi,2,65.35433070866142
2191,2 BHK,1050.0,2.0,45.0,Dhankawadi,2,42.857142857142854
2194,2 BHK,1200.0,2.0,42.0,Dhankawadi,2,35.0
2195,2 BHK,1346.0,2.0,96.17,Dhankawadi,2,71.44873699851412
2196,3 BHK,2100.0,3.0,170.0,Dhankawadi,3,80.95238095238095
